ID,AGE,EDUC,MARRIED,KIDS,LIFECL,OCCAT,RISK,HHOUSES,WSAVED,SPENDMOR,NWCAT,INCCL
2612,1,4,1,0,2,1,4,0,3,4,1,4
2613,2,4,1,2,3,2,3,1,3,5,4,5
2614,4,4,2,0,5,2,1,0,1,4,3,3
2615,4,4,2,0,5,2,4,0,1,4,3,3
2616,4,4,2,0,5,2,2,0,1,4,3,3
2617,3,2,1,2,3,2,4,1,3,4,5,3
2618,1,2,2,2,4,1,4,0,3,5,1,3
2619,4,3,1,1,6,3,3,1,3,4,4,3
2620,4,2,2,1,6,3,3,1,3,4,2,3
2621,1,2,1,0,2,1,4,1,3,2,2,3
2622,2,4,1,2,3,1,3,1,3,5,4,4
2623,4,4,1,3,5,2,3,1,3,3,5,5
2624,6,4,1,0,5,2,2,1,3,5,5,5
2625,4,3,1,1,5,1,4,1,3,4,3,4
2626,3,4,1,2,3,1,3,1,2,1,4,5
2627,3,2,1,0,2,3,4,1,3,4,2,4
2628,3,3,1,5,3,1,4,0,2,5,1,3
2629,1,2,1,1,3,1,4,0,1,3,1,2
2630,5,1,1,0,6,3,4,1,3,4,4,3
2631,6,3,1,0,5,1,4,0,3,5,2,3
2632,2,2,1,2,3,1,3,1,3,2,3,4
2633,4,2,1,2,5,2,2,1,3,1,5,5
2634,5,4,2,0,5,1,2,1,3,4,5,4
2635,1,4,1,0,2,1,4,1,3,4,2,5
2636,5,4,2,0,6,3,3,1,3,5,5,4
2637,2,4,1,2,3,1,2,1,2,4,3,4
2638,2,4,1,2,3,1,2,1,2,4,3,5
2639,4,2,1,0,5,1,3,1,2,4,4,5
2640,1,3,2,0,1,1,3,0,2,5,1,2
2641,6,3,1,0,6,3,4,1,3,4,5,5
2642,2,2,2,0,1,3,4,0,1,5,1,1
2643,3,4,1,0,2,1,2,1,3,5,3,4
2644,2,4,2,0,1,2,2,1,3,4,5,5
2645,6,1,2,0,6,3,4,0,3,3,1,2
2646,2,2,2,0,1,1,3,0,3,3,1,2
2647,1,2,1,1,3,2,3,1,3,5,2,2
2648,1,1,1,2,3,2,4,1,3,4,4,4
2649,4,4,2,0,6,3,4,0,3,4,3,4
2650,4,4,1,0,5,2,2,1,2,3,4,3
2651,4,3,1,0,5,1,3,1,2,4,4,4
2652,1,4,2,0,1,1,4,0,2,3,1,3
2653,1,4,2,0,1,1,4,0,2,3,2,3
2654,1,4,2,0,1,1,2,1,3,3,3,2
2655,6,4,2,0,6,3,2,1,3,5,5,5
2656,1,4,1,4,3,1,4,1,3,5,3,5
2657,5,4,1,2,6,3,3,1,3,2,5,5
2658,4,4,1,0,6,3,3,1,3,4,5,4
2659,3,1,2,2,4,4,4,0,2,1,1,1
2660,3,3,1,2,3,1,3,1,3,1,5,5
2661,2,2,1,5,3,1,4,1,3,3,2,4
2662,4,4,1,0,5,1,2,1,3,4,3,4
2663,6,2,2,1,6,3,4,1,3,4,4,2
2664,6,2,2,1,6,3,4,1,3,4,4,4
2665,6,2,2,1,6,3,4,1,3,4,5,2
2666,6,2,2,1,6,3,4,1,3,4,4,3
2667,4,4,1,0,5,1,4,1,3,5,5,4
2668,3,2,1,3,3,1,4,1,2,4,3,5
2669,2,1,1,2,3,1,4,0,2,4,1,4
2670,2,4,1,2,3,1,4,0,2,4,1,2
2671,2,4,1,2,3,1,4,0,2,4,1,4
2672,2,2,1,2,3,1,4,0,2,4,1,2
2673,4,3,1,0,5,2,1,1,3,4,3,4
2674,2,4,1,2,3,1,3,1,1,1,4,4
2675,6,4,1,0,5,1,3,1,3,3,5,5
2676,3,3,1,0,2,2,3,1,2,2,5,5
2677,1,1,2,4,4,1,4,0,2,4,1,2
2678,2,3,2,2,4,1,4,0,2,5,1,3
2679,4,4,1,0,5,1,4,1,1,2,3,4
2680,4,2,2,0,5,1,2,1,1,5,2,2
2681,6,1,1,0,6,3,4,1,2,3,3,3
2682,5,2,2,0,6,3,4,0,3,3,3,3
2683,5,2,2,0,6,3,4,0,3,3,2,3
2684,4,2,1,1,5,1,4,1,3,5,4,4
2685,1,4,2,0,1,1,1,0,1,5,1,3
2686,4,2,1,1,5,1,4,1,2,1,4,3
2687,4,2,2,0,5,1,2,1,3,3,3,3
2688,6,1,2,0,6,3,2,1,2,5,2,1
2689,1,3,1,1,3,1,3,0,3,2,1,4
2690,2,3,1,2,3,1,3,1,3,4,2,5
2691,2,3,1,2,3,1,3,1,3,4,3,5
2692,4,4,1,0,5,2,1,1,1,3,5,1
2693,1,2,1,2,3,4,1,0,3,4,1,2
2694,3,2,1,0,2,2,2,1,3,3,5,5
2695,1,2,1,2,3,1,3,0,3,3,1,2
2696,1,4,1,0,2,1,2,1,3,2,2,3
2697,4,2,1,0,6,3,3,1,3,5,5,5
2698,2,4,1,3,3,2,3,1,1,4,5,1
2699,4,4,1,0,5,1,2,1,3,1,5,5
2700,3,2,1,3,3,1,3,1,3,3,4,5
2701,2,4,1,3,3,1,2,1,3,5,3,5
2702,3,2,1,1,3,1,2,1,3,5,4,5
2703,3,2,1,1,3,1,2,1,3,5,4,4
2704,3,2,1,1,3,1,2,1,3,5,5,4
2705,3,3,2,0,1,2,3,1,2,3,5,5
2706,2,1,1,0,2,1,4,1,3,2,1,3
2707,2,1,1,0,2,1,4,1,3,2,1,4
2708,3,2,1,0,2,1,3,0,3,4,1,4
2709,6,1,2,0,6,3,4,0,2,3,1,1
2710,3,4,1,2,3,2,2,1,3,4,5,4
2711,1,2,1,1,3,1,3,0,3,3,2,3
2712,1,2,1,1,3,1,3,0,3,3,2,4
2713,4,2,2,1,6,3,3,1,3,4,2,1
2714,4,3,1,1,5,2,2,1,3,5,5,3
2715,5,1,1,0,5,1,4,1,2,5,3,3
2716,5,1,1,0,5,1,4,1,2,5,2,3
2717,6,4,2,0,6,3,3,1,1,4,4,3
2718,1,2,1,2,3,2,4,1,3,5,3,3
2719,1,4,2,0,1,1,4,0,3,3,1,4
2720,2,2,1,2,3,1,4,0,2,3,1,3
2721,5,2,2,0,5,2,3,1,3,4,5,5
2722,1,1,1,2,3,1,4,0,2,4,1,3
2723,3,4,2,0,1,1,4,1,1,5,4,4
2724,3,4,1,4,3,2,3,1,2,2,5,5
2725,4,2,1,0,5,1,3,1,3,4,2,4
2726,2,4,1,1,3,1,2,1,3,4,2,4
2727,4,1,2,0,5,1,4,0,2,2,1,2
2728,1,2,1,3,3,1,3,1,3,4,1,4
2729,3,2,1,5,3,1,4,1,3,2,3,3
2730,2,2,2,4,4,1,4,0,2,2,1,3
2731,4,4,1,0,5,1,3,1,3,4,3,4
2732,6,4,1,0,6,3,2,1,3,4,5,5
2733,6,2,1,0,6,3,2,1,3,5,5,4
2734,2,4,2,2,4,4,3,0,1,3,1,2
2735,4,3,1,0,5,1,3,1,3,4,3,3
2736,5,1,2,1,6,3,4,1,3,5,4,4
2737,4,3,1,0,5,1,3,1,3,5,3,3
2738,3,2,1,1,3,1,3,1,3,1,3,4
2739,3,2,2,1,4,3,4,0,1,5,2,2
2740,6,4,2,0,6,3,4,0,2,4,2,3
2741,3,3,1,0,2,1,3,1,3,4,3,5
2742,2,2,1,1,3,1,4,1,1,4,1,3
2743,3,4,1,0,2,1,3,1,3,5,4,5
2744,2,1,1,2,3,2,3,1,3,2,5,3
2745,4,4,1,1,5,1,3,1,3,5,3,5
2746,1,2,2,0,1,1,4,0,3,4,1,3
2747,6,4,2,0,6,3,4,1,3,3,5,4
2748,1,2,2,2,4,1,4,0,2,5,1,2
2749,5,2,1,0,6,3,4,0,3,1,1,2
2750,1,4,2,2,4,1,3,0,2,3,1,3
2751,3,2,2,0,1,3,4,0,1,5,1,2
2752,4,4,1,0,5,1,3,1,3,2,3,4
2753,2,3,2,1,4,1,4,1,2,5,2,2
2754,3,2,2,2,4,1,4,1,3,1,2,2
2755,6,1,2,0,6,3,4,1,3,5,2,1
2756,4,2,2,0,5,2,2,1,3,5,5,5
2757,3,4,1,3,3,1,3,1,3,5,5,5
2758,3,2,1,3,3,2,2,1,3,1,3,4
2759,3,2,2,1,4,1,4,1,2,4,2,3
2760,3,3,1,2,3,1,4,1,1,5,3,5
2761,5,3,1,0,6,3,2,1,3,4,4,4
2762,1,4,1,1,3,1,3,0,2,3,1,3
2763,3,4,1,1,3,1,4,1,3,1,5,4
2764,3,4,1,1,3,1,4,1,3,1,4,4
2765,3,4,1,1,3,1,4,1,3,1,5,5
2766,1,2,1,2,3,1,3,1,2,4,1,4
2767,1,4,1,0,2,1,2,1,3,4,3,5
2768,3,2,2,1,4,1,4,0,2,3,1,3
2769,4,4,2,1,5,4,3,1,3,5,4,3
2770,4,4,2,1,5,4,3,1,3,5,4,2
2771,3,2,1,1,3,2,2,1,1,2,5,4
2772,3,2,2,0,1,3,4,1,2,5,4,4
2773,3,2,1,1,3,1,4,0,1,1,2,4
2774,3,2,1,1,3,1,4,0,1,1,1,4
2775,5,2,2,0,5,1,4,1,1,4,2,3
2776,6,1,2,0,6,3,4,1,2,4,2,1
2777,3,1,1,3,3,1,3,1,3,3,2,3
2778,2,4,1,3,3,2,3,1,3,2,5,5
2779,1,4,1,2,3,1,3,1,3,1,3,5
2780,4,3,2,0,6,3,4,0,2,3,1,2
2781,4,3,2,0,6,3,4,0,2,3,1,1
2782,1,4,1,0,2,2,3,1,3,4,5,5
2783,5,4,1,0,5,2,4,1,2,4,5,5
2784,2,2,2,0,1,1,4,0,3,2,2,3
2785,2,2,2,0,1,1,4,0,3,2,1,3
2786,6,2,1,0,6,3,4,1,3,5,3,4
2787,3,3,1,0,2,1,1,0,3,3,2,4
2788,5,4,1,0,6,3,3,1,2,4,5,4
2789,2,4,1,2,3,1,2,1,3,1,5,5
2790,4,3,2,0,5,2,4,0,2,2,1,2
2791,4,3,2,0,5,2,4,0,2,2,1,3
2792,5,4,1,0,6,3,4,1,3,3,3,5
2793,3,4,1,0,2,2,2,1,3,1,5,5
2794,6,2,2,0,6,3,4,1,2,5,2,1
2795,4,4,2,1,5,1,2,1,3,5,5,5
2796,5,2,1,0,6,3,2,1,3,5,4,4
2797,5,2,1,0,6,3,2,1,3,5,4,3
2798,1,1,1,1,3,1,4,0,2,2,1,3
2799,2,3,1,1,3,2,2,1,3,5,4,5
2800,4,4,1,0,5,2,3,1,2,4,4,1
2801,1,4,1,0,2,1,3,0,3,1,1,1
2802,3,4,1,2,3,2,3,1,3,4,2,2
2803,5,4,1,0,5,2,2,1,1,4,3,5
2804,4,2,1,0,5,2,2,1,2,4,5,5
2805,4,3,1,0,5,1,3,1,3,5,5,4
2806,3,4,1,0,2,1,4,1,3,5,4,5
2807,3,4,1,0,2,1,4,1,3,5,3,5
2808,2,2,1,1,3,2,4,1,2,3,2,2
2809,2,2,1,1,3,2,4,1,2,3,2,3
2810,1,4,1,1,3,2,2,1,2,4,2,4
2811,5,4,1,0,6,3,3,1,2,3,5,5
2812,3,3,2,0,1,1,4,1,3,4,3,4
2813,2,2,1,2,3,2,3,1,1,2,4,4
2814,2,2,1,2,3,2,3,1,1,2,3,4
2815,4,3,1,0,5,1,2,0,1,2,4,2
2816,4,3,1,0,5,1,2,0,1,2,5,2
2817,4,4,2,0,5,1,2,1,3,4,4,4
2818,4,4,2,0,5,1,2,1,3,4,4,3
2819,2,4,1,1,3,1,1,1,1,2,3,5
2820,2,4,1,4,3,1,3,1,3,2,5,5
2821,3,4,1,0,2,3,4,1,3,5,3,5
2822,1,2,2,0,1,1,4,0,2,4,2,4
2823,6,4,2,0,6,3,3,1,3,5,5,3
2824,4,3,2,0,6,3,3,1,3,5,3,3
2825,4,3,2,0,6,3,3,1,3,5,3,2
2826,4,3,2,0,6,3,3,1,3,5,4,2
2827,3,4,1,0,2,2,2,1,3,5,5,5
2828,4,3,1,2,5,1,2,0,1,4,1,3
2829,1,1,2,0,1,1,1,1,2,5,2,2
2830,3,4,1,2,3,1,3,1,3,2,2,4
2831,1,3,2,3,4,1,2,0,2,2,1,2
2832,2,1,2,0,1,2,4,0,3,2,3,3
2833,5,2,1,0,6,3,4,1,2,5,4,3
2834,1,2,2,3,4,1,4,0,3,5,1,3
2835,1,2,2,3,4,1,4,0,3,5,1,2
2836,2,2,2,1,4,2,4,0,3,4,2,4
2837,3,4,1,0,2,1,4,1,3,2,2,5
2838,2,4,2,0,1,2,2,1,3,5,5,5
2839,5,3,2,0,6,3,2,1,3,4,4,3
2840,3,2,1,1,3,2,4,1,2,2,5,5
2841,5,2,2,0,6,3,4,1,3,5,2,2
2842,5,2,2,0,6,3,3,1,2,5,3,3
2843,5,4,1,0,5,2,2,1,2,2,5,5
2844,2,3,1,0,2,1,3,1,3,5,5,5
2845,6,2,2,0,6,3,4,1,3,5,3,1
2846,3,4,1,2,3,1,4,1,2,3,4,4
2847,6,3,2,0,6,3,3,1,3,5,5,4
2848,3,2,1,0,2,1,4,1,2,2,3,3
2849,1,2,1,2,3,1,2,1,3,4,2,4
2850,1,3,1,1,3,1,2,1,3,2,1,3
2851,1,3,1,1,3,1,2,1,3,2,2,3
2852,5,3,1,0,6,3,3,1,3,2,4,4
2853,3,1,1,3,3,1,4,0,2,1,1,3
2854,1,3,1,2,3,1,4,0,3,5,1,3
2855,1,3,1,2,3,1,4,0,3,5,2,3
2856,6,2,1,0,6,3,3,1,1,5,3,2
2857,1,4,2,0,1,1,2,0,3,3,2,3
2858,2,2,1,3,3,1,3,1,1,4,4,5
2859,4,4,2,0,6,3,3,0,3,3,5,4
2860,4,2,1,1,6,3,3,1,3,5,4,4
2861,4,2,1,1,6,3,3,1,3,5,4,5
2862,2,3,2,2,4,1,4,0,3,4,1,2
2863,1,4,1,6,3,1,4,1,1,4,4,3
2864,3,4,1,3,3,2,3,0,3,4,5,5
2865,2,2,2,0,1,2,3,0,1,1,1,2
2866,4,4,2,1,5,1,4,1,3,3,4,4
2867,4,4,1,1,5,1,3,1,3,4,5,5
2868,3,4,1,1,3,2,1,1,3,5,5,5
2869,4,4,1,1,5,2,2,1,3,5,5,5
2870,3,2,2,2,4,1,2,1,3,4,2,2
2871,2,4,2,1,4,1,3,1,3,2,5,5
2872,2,4,2,1,4,1,3,1,3,2,4,5
2873,2,2,1,2,3,1,4,1,3,5,2,3
2874,4,2,1,0,6,3,4,1,3,4,3,3
2875,3,4,1,3,3,1,2,1,3,3,5,5
2876,2,4,1,2,3,1,3,1,2,1,4,5
2877,2,3,1,0,2,2,3,1,3,5,5,5
2878,2,4,1,3,3,1,2,0,1,2,1,4
2879,2,4,1,3,3,1,2,0,1,2,1,5
2880,1,3,2,2,4,4,1,0,1,2,1,4
2881,1,4,2,0,1,1,3,0,3,2,1,3
2882,2,2,2,2,4,1,1,0,1,4,2,2
2883,2,2,2,2,4,1,1,0,1,4,1,2
2884,3,1,1,2,3,3,4,0,3,5,1,2
2885,2,3,1,1,3,1,1,0,3,5,1,4
2886,2,4,2,3,4,4,4,0,2,2,1,2
2887,1,2,2,1,4,1,4,0,3,5,1,1
2888,3,2,2,2,4,1,4,0,1,4,1,3
2889,4,4,1,1,5,1,2,1,3,5,5,5
2890,3,2,1,0,2,1,4,1,1,2,3,4
2891,3,2,1,0,2,1,4,1,1,2,5,4
2892,4,2,2,0,5,1,4,0,3,2,1,3
2893,3,1,2,0,1,3,4,0,2,5,1,1
2894,3,3,2,1,4,1,3,0,2,4,2,5
2895,2,2,1,0,2,1,4,0,2,5,1,4
2896,1,3,2,0,1,1,3,0,2,2,2,2
2897,1,3,2,0,1,1,3,0,2,2,1,2
2898,4,2,1,0,5,4,4,1,3,5,3,4
2899,6,4,1,0,6,3,3,1,1,5,4,3
2900,1,3,2,0,1,4,3,0,3,2,1,1
2901,4,4,1,0,5,1,4,0,3,5,1,3
2902,5,3,1,0,6,3,3,1,2,5,5,5
2903,2,3,2,1,4,1,4,0,1,4,1,3
2904,4,3,1,0,5,1,3,1,2,2,5,5
2905,5,1,1,2,6,3,4,1,3,4,2,2
2906,5,1,1,2,6,3,4,1,3,4,2,3
2907,3,4,1,1,3,1,3,1,3,1,2,5
2908,1,2,1,1,3,4,4,0,1,3,1,2
2909,3,3,1,0,2,1,4,1,2,4,3,4
2910,3,2,2,0,1,1,4,1,3,1,2,3
2911,2,3,1,3,3,1,3,0,3,3,1,4
2912,5,2,1,1,6,3,4,1,3,3,3,2
2913,4,2,2,0,6,4,4,1,3,3,2,2
2914,1,4,1,0,2,2,2,1,1,1,5,5
2915,2,4,2,2,4,1,2,1,2,5,2,4
2916,2,4,2,2,4,1,2,1,2,5,2,3
2917,1,4,1,0,2,2,1,1,3,4,5,5
2918,3,4,1,3,3,1,1,1,3,4,5,5
2919,4,4,2,1,5,1,4,1,2,4,4,3
2920,4,4,2,1,5,1,4,1,2,4,4,4
2921,3,4,2,0,1,4,4,1,1,4,4,3
2922,2,2,2,2,4,1,3,1,3,5,2,4
2923,3,2,2,1,4,2,1,0,2,4,1,1
2924,1,1,2,1,4,1,4,0,3,5,1,3
2925,1,2,1,0,2,3,4,0,2,5,1,2
2926,3,2,1,0,2,1,3,1,2,3,1,4
2927,3,2,1,0,2,1,3,1,2,3,1,3
2928,4,4,2,0,5,1,2,1,1,5,2,3
2929,1,3,2,0,1,1,2,0,3,2,1,2
2930,3,4,1,2,3,2,2,1,3,1,5,5
2931,4,4,2,0,5,2,3,1,3,4,3,4
2932,4,4,2,0,5,2,3,1,3,4,4,4
2933,3,2,2,1,4,1,3,1,2,3,2,3
2934,2,4,2,0,1,1,2,1,3,2,4,4
2935,3,2,2,0,1,1,3,0,3,5,2,4
2936,3,2,2,0,1,1,3,0,3,5,1,3
2937,3,2,2,0,1,1,3,0,3,5,2,3
2938,1,4,2,1,4,1,4,0,2,1,1,3
2939,1,2,1,4,3,1,4,0,1,5,1,1
2940,1,2,2,3,4,1,3,0,3,5,1,3
2941,6,3,2,0,6,3,4,1,1,5,4,4
2942,4,4,1,2,5,2,2,1,3,5,4,5
2943,1,3,1,3,3,1,3,1,3,3,2,5
2944,4,2,1,1,5,1,3,1,2,4,3,4
2945,3,4,1,2,3,1,3,1,2,3,5,5
2946,2,2,1,2,3,1,4,1,2,5,2,3
2947,2,2,1,2,3,1,4,1,2,5,3,3
2948,3,1,1,1,3,3,3,1,3,4,3,4
2949,4,4,2,0,5,2,1,1,3,2,5,5
2950,2,4,1,0,2,3,3,0,3,4,3,4
2951,5,3,1,0,6,3,4,1,3,1,3,4
2952,3,4,2,2,4,1,4,1,3,5,2,3
2953,4,4,1,0,6,3,3,1,3,2,4,5
2954,3,4,1,1,3,2,4,1,3,4,4,4
2955,5,4,1,0,6,3,3,1,3,2,5,4
2956,4,1,1,0,6,3,4,1,2,3,2,2
2957,2,4,2,0,1,1,3,0,3,5,2,3
2958,3,4,1,2,3,1,4,1,2,3,5,4
2959,3,4,1,5,3,1,3,1,3,4,5,5
2960,2,4,2,0,1,1,3,1,3,3,4,5
2961,4,4,2,0,6,3,4,0,1,3,2,1
2962,5,4,1,0,6,3,3,1,3,5,2,3
2963,5,4,1,0,6,3,3,1,3,5,2,4
2964,3,4,1,1,3,2,2,1,3,3,5,5
2965,6,2,1,0,6,3,3,1,2,4,2,3
2966,6,2,1,0,6,3,3,1,2,4,2,2
2967,3,4,1,2,3,1,2,1,2,5,3,4
2968,3,4,2,0,1,1,3,1,3,4,3,4
2969,2,3,2,1,4,1,2,1,2,5,1,3
2970,2,4,2,0,1,1,3,1,3,2,1,3
2971,2,4,2,0,1,1,3,1,3,2,2,3
2972,2,2,2,0,1,1,4,1,3,4,2,3
2973,5,3,1,0,5,2,3,1,3,4,5,1
2974,2,2,1,1,3,3,4,1,1,2,1,4
2975,4,4,1,0,5,2,4,1,3,4,5,5
2976,3,1,1,0,2,1,3,1,2,1,2,4
2977,2,4,1,3,3,2,4,1,3,5,4,3
2978,2,4,1,3,3,2,4,1,3,5,3,3
2979,4,1,1,0,5,1,1,1,3,4,2,4
2980,3,4,2,0,1,1,3,1,3,3,4,5
2981,6,4,1,0,5,2,1,0,3,2,5,5
2982,6,4,1,0,5,2,3,1,2,5,5,5
2983,5,1,2,0,6,3,4,1,1,5,2,1
2984,3,4,2,2,4,1,3,1,3,4,3,5
2985,1,4,1,0,2,1,3,1,2,2,4,5
2986,2,2,2,1,4,3,4,0,2,5,1,2
2987,5,4,1,0,6,3,3,1,2,5,3,4
2988,5,1,1,0,6,3,4,1,2,5,2,3
2989,5,1,1,0,6,3,4,1,2,5,2,2
2990,5,1,1,0,6,3,4,1,2,5,2,1
2991,5,2,1,0,5,1,3,1,3,2,2,4
2992,2,2,2,2,4,1,3,0,2,4,1,3
2993,4,4,1,0,5,1,1,1,3,4,5,5
2994,1,4,2,0,1,1,3,0,2,2,1,3
2995,2,2,1,2,3,2,2,1,3,3,5,5
2996,2,2,1,2,3,2,2,1,3,3,4,5
2997,5,3,1,0,6,3,4,0,1,5,1,2
2998,1,2,1,3,3,1,4,1,2,2,4,3
2999,1,2,1,3,3,1,4,1,2,2,3,3
3000,3,4,1,4,3,2,3,1,3,4,5,5
3001,2,4,1,0,2,2,2,1,3,4,3,5
3002,1,4,1,4,3,1,2,1,3,4,2,3
3003,5,4,1,1,5,2,3,1,3,2,5,5
3004,4,2,1,0,6,3,4,1,3,1,3,4
3005,2,4,1,4,3,2,3,1,3,4,5,5
3006,4,4,1,0,5,1,4,1,2,1,5,5
3007,2,3,2,3,4,1,3,0,1,2,1,3
3008,4,3,2,0,5,1,2,1,2,4,2,3
3009,3,4,2,0,1,1,3,1,3,2,4,3
3010,3,3,1,0,2,1,3,1,1,2,3,5
3011,3,4,2,1,4,1,3,0,3,3,2,4
3012,3,4,2,1,4,1,3,0,3,2,2,4
3013,3,4,1,3,3,1,2,1,3,2,5,5
3014,1,2,1,0,2,1,3,1,3,2,2,5
3015,1,4,1,0,2,2,2,0,3,1,5,5
3016,1,4,1,1,3,1,2,1,1,2,2,4
3017,6,4,2,0,6,3,3,1,1,5,5,3
3018,2,1,1,3,3,3,4,0,2,4,1,1
3019,1,3,1,2,3,1,1,0,3,3,1,3
3020,1,4,1,0,2,2,2,1,3,5,5,5
3021,6,4,2,0,6,3,3,1,3,4,3,2
3022,6,4,2,0,6,3,3,1,3,4,4,2
3023,1,4,2,2,4,1,3,0,3,2,1,4
3024,2,3,1,2,3,4,3,1,3,5,2,4
3025,3,2,1,0,2,2,3,1,3,2,5,5
3026,4,3,1,1,5,1,3,1,1,5,4,5
3027,4,1,1,0,6,3,4,1,1,1,2,2
3028,3,4,1,0,2,1,4,1,2,3,2,4
3029,3,4,1,0,2,1,4,1,2,3,3,4
3030,3,4,1,3,3,1,2,1,3,4,5,5
3031,2,1,1,0,2,1,4,1,1,1,2,5
3032,2,2,1,2,3,1,4,0,1,5,1,3
3033,2,4,1,1,3,1,1,1,3,4,4,5
3034,4,4,1,0,5,2,1,1,3,5,5,5
3035,4,3,2,1,5,2,3,1,3,1,5,5
3036,4,4,2,0,6,3,4,0,2,5,1,2
3037,4,4,1,0,6,3,2,1,3,5,5,4
3038,2,2,2,0,1,4,4,1,3,5,4,1
3039,2,3,1,2,3,1,3,1,3,4,3,4
3040,5,4,1,0,6,3,2,1,3,4,5,4
3041,5,4,1,0,5,2,3,1,2,3,3,5
3042,1,4,2,0,1,1,3,0,2,2,2,3
3043,5,4,1,0,6,3,3,1,3,3,5,5
3044,4,3,2,0,5,1,3,1,2,1,3,3
3045,3,4,1,1,3,1,3,1,3,4,3,4
3046,3,4,1,0,2,4,3,1,3,5,3,4
3047,3,4,2,0,1,4,3,0,3,5,2,3
3048,6,2,2,0,6,3,4,0,3,4,1,1
3049,1,3,2,1,4,1,4,0,3,1,1,2
3050,4,4,1,0,5,2,1,1,3,1,5,5
3051,2,4,2,0,1,2,3,1,1,5,4,3
3052,2,4,2,0,1,2,3,1,1,5,3,3
3053,3,3,1,2,3,1,4,1,3,5,2,4
3054,3,4,1,3,3,1,3,1,3,2,5,5
3055,5,2,2,0,5,1,4,1,3,4,3,3
3056,5,2,2,0,5,1,4,1,3,4,4,3
3057,3,2,1,0,2,2,3,0,2,1,4,4
3058,2,2,1,1,3,1,4,0,1,2,1,2
3059,1,2,1,3,3,4,4,0,1,4,1,2
3060,1,2,1,0,2,1,2,1,3,4,3,5
3061,5,4,1,0,5,2,3,1,2,2,5,5
3062,4,3,1,0,5,1,3,1,3,3,3,5
3063,4,4,1,2,5,1,2,1,3,5,5,5
3064,4,3,1,0,5,1,4,1,2,1,2,3
3065,4,3,1,0,5,1,4,1,2,1,3,3
3066,2,1,1,1,3,1,4,0,3,5,1,3
3067,3,4,2,0,1,1,3,1,1,5,2,4
3068,3,2,1,4,3,2,3,1,3,5,5,5
3069,4,3,1,0,6,3,3,1,3,4,3,5
3070,4,2,1,0,6,3,3,1,2,4,4,4
3071,5,2,1,0,5,1,1,1,3,4,2,3
3072,5,2,1,0,5,1,1,1,3,4,1,3
3073,6,1,1,0,6,3,3,1,3,3,5,5
3074,6,1,1,0,6,3,3,1,3,3,4,5
3075,5,2,1,0,6,3,3,1,2,5,5,4
3076,5,2,2,0,6,3,3,1,3,5,3,3
3077,3,4,1,2,3,1,2,1,2,4,4,5
3078,6,3,1,0,5,2,4,1,3,5,3,3
3079,6,3,1,0,5,2,4,1,3,5,3,4
3080,5,4,1,0,6,3,4,1,3,5,5,4
3081,5,1,2,0,6,3,4,1,3,5,2,2
3082,3,4,1,0,2,1,3,1,3,2,3,4
3083,2,4,1,4,3,1,1,1,1,3,3,5
3084,2,4,1,4,3,1,1,1,1,3,4,5
3085,5,2,2,0,6,3,4,1,2,5,3,2
3086,4,3,1,0,5,1,4,1,3,1,3,3
3087,4,3,1,0,5,1,4,1,3,1,3,4
3088,2,4,1,2,3,1,3,0,1,1,3,4
3089,5,2,1,1,5,2,3,1,2,4,4,3
3090,5,3,1,0,5,1,3,1,2,5,3,5
3091,2,3,1,0,2,1,3,1,3,5,2,4
3092,4,1,1,0,5,2,3,1,2,2,4,3
3093,4,2,1,0,5,2,3,1,2,1,3,4
3094,3,4,1,1,3,1,3,1,2,4,4,5
3095,1,3,1,0,2,1,4,1,3,3,1,3
3096,1,3,1,0,2,1,4,1,3,3,1,4
3097,1,3,1,0,2,1,4,1,1,3,1,3
3098,2,3,1,1,3,2,1,1,3,4,3,4
3099,2,2,1,1,3,2,2,1,3,1,5,5
3100,2,2,1,1,3,2,2,1,3,1,4,5
3101,2,4,2,0,1,1,2,1,2,4,5,5
3102,3,4,1,1,3,1,1,1,3,5,5,5
3103,6,4,1,0,6,3,3,1,3,3,5,4
3104,3,3,2,0,1,4,3,1,3,5,3,1
3105,6,2,1,0,6,3,4,1,2,4,3,2
3106,4,1,2,0,6,3,4,0,1,4,1,1
3107,3,2,1,0,2,1,3,1,1,1,5,4
3108,2,3,1,0,2,1,4,1,1,3,4,5
3109,2,3,1,0,2,1,4,1,1,3,3,5
3110,5,2,1,0,5,2,2,1,3,2,5,5
3111,2,1,1,4,3,3,4,1,2,5,2,2
3112,1,2,2,0,1,1,4,0,2,1,1,2
3113,2,2,1,4,3,1,4,0,2,4,2,2
3114,1,3,2,0,1,1,3,0,2,4,1,2
3115,5,3,2,1,6,3,3,1,3,4,5,3
3116,5,3,2,1,6,3,3,1,3,4,5,4
3117,4,3,1,1,6,3,2,1,3,3,5,5
3118,1,4,1,1,3,1,2,1,3,3,1,4
3119,4,4,1,0,5,1,4,1,1,2,4,4
3120,4,4,1,0,5,1,4,1,1,2,4,5
3121,4,3,2,0,5,2,1,1,3,4,5,5
3122,3,4,1,1,3,1,3,1,3,5,3,4
3123,4,4,1,0,5,1,2,1,3,3,4,5
3124,1,4,1,0,2,1,4,0,2,2,1,4
3125,3,4,2,2,4,1,4,0,3,4,1,3
3126,3,4,2,2,4,1,4,0,3,4,2,3
