OrderDetailsID,OrderID,ProductName,OrderDate,ProductID,CustomerID,UnitPrice,Quantity
1964,11008,Rossle Sauerkraut,2013/4/4,28,ERNSH,45.6,70
1965,11008,Sasquatch Ale,2013/4/4,34,ERNSH,14,90
1966,11008,Flotemysost,2013/4/4,71,ERNSH,21.5,21
1967,11009,Guarana Fantastica,2013/4/4,24,GODOS,4.5,12
1968,11009,Inlagd Sill,2013/4/4,36,GODOS,19,18
1969,11009,Camembert Pierrot,2013/4/4,60,GODOS,34,9
1970,11010,Uncle Bob's Organic Dried Pears,2013/4/5,7,REGGC,30,20
1971,11010,Guarana Fantastica,2013/4/5,24,REGGC,4.5,10
1972,11011,Escargots de Bourgogne,2013/4/5,58,ALFKI,13.25,40
1973,11011,Flotemysost,2013/4/5,71,ALFKI,21.5,20
1974,11012,Teatime Chocolate Biscuits,2013/4/5,19,FRANK,9.2,50
1975,11012,Camembert Pierrot,2013/4/5,60,FRANK,34,36
1976,11012,Flotemysost,2013/4/5,71,FRANK,21.5,60
1977,11013,Tunnbrod,2013/4/5,23,ROMEY,9,10
1978,11013,Singaporean Hokkien Fried Mee,2013/4/5,42,ROMEY,14,4
1979,11013,Rogede sild,2013/4/5,45,ROMEY,9.5,20
1980,11013,Scottish Longbreads,2013/4/5,68,ROMEY,12.5,2
1981,11014,Jack's New England Clam Chowder,2013/4/6,41,LINOD,9.65,28
1982,11015,Nord-Ost Matjeshering,2013/4/6,30,SANTG,25.89,15
1983,11015,Original Frankfurter grune Sose,2013/4/6,77,SANTG,13,18
1984,11016,Gorgonzola Telino,2013/4/6,31,AROUT,12.5,15
1985,11016,Inlagd Sill,2013/4/6,36,AROUT,19,16
1986,11017,Aniseed Syrup,2013/4/9,3,ERNSH,10,25
1987,11017,Raclette Courdavault,2013/4/9,59,ERNSH,55,110
1988,11017,Outback Lager,2013/4/9,70,ERNSH,15,30
1989,11018,Queso Manchego La Pastora,2013/4/9,12,LONEP,38,20
1990,11018,Carnarvon Tigers,2013/4/9,18,LONEP,62.5,10
1991,11018,Gnocchi di nonna Alice,2013/4/9,56,LONEP,38,5
1992,11019,Spegesild,2013/4/9,46,RANCH,12,3
1993,11019,Maxilaku,2013/4/9,49,RANCH,20,2
1994,11020,Ikura,2013/4/10,10,OTTIK,31,24
1995,11021,Chang,2013/4/10,2,QUICK,19,11
1996,11021,Sir Rodney's Marmalade,2013/4/10,20,QUICK,81,15
1997,11021,Gumbar Gummibarchen,2013/4/10,26,QUICK,31.23,63
1998,11021,Manjimup Dried Apples,2013/4/10,51,QUICK,53,44
1999,11021,Mozzarella di Giovanni,2013/4/10,72,QUICK,34.8,35
2000,11022,Teatime Chocolate Biscuits,2013/4/10,19,HANAR,9.2,35
2001,11022,Gudbrandsdalsost,2013/4/10,69,HANAR,36,30
2002,11023,Uncle Bob's Organic Dried Pears,2013/4/10,7,BSBEV,30,4
2003,11023,Ipoh Coffee,2013/4/10,43,BSBEV,46,30
2004,11024,Gumbar Gummibarchen,2013/4/11,26,EASTC,31.23,12
2005,11024,Geitost,2013/4/11,33,EASTC,2.5,30
2006,11024,Louisiana Fiery Hot Pepper Sauce,2013/4/11,65,EASTC,21.05,21
2007,11024,Flotemysost,2013/4/11,71,EASTC,21.5,50
2008,11025,Chai,2013/4/11,1,WARTH,18,10
2009,11025,Konbu,2013/4/11,13,WARTH,6,20
2010,11026,Carnarvon Tigers,2013/4/11,18,FRANS,62.5,8
2011,11026,Manjimup Dried Apples,2013/4/11,51,FRANS,53,10
2012,11027,Guarana Fantastica,2013/4/12,24,BOTTM,4.5,30
2013,11027,Tarte au sucre,2013/4/12,62,BOTTM,49.3,21
2014,11028,Pate chinois,2013/4/12,55,KOENE,24,35
2015,11028,Raclette Courdavault,2013/4/12,59,KOENE,55,24
2016,11029,Gnocchi di nonna Alice,2013/4/12,56,CHOPS,38,20
2017,11029,Vegie-spread,2013/4/12,63,CHOPS,43.9,12
2018,11030,Chang,2013/4/13,2,SAVEA,19,100
2019,11030,Chef Anton's Gumbo Mix,2013/4/13,5,SAVEA,21.35,70
2020,11030,Thuringer Rostbratwurst,2013/4/13,29,SAVEA,123.79,60
2021,11030,Raclette Courdavault,2013/4/13,59,SAVEA,55,100
2022,11031,Chai,2013/4/13,1,SAVEA,18,45
2023,11031,Konbu,2013/4/13,13,SAVEA,6,80
2024,11031,Guarana Fantastica,2013/4/13,24,SAVEA,4.5,21
2025,11031,Wimmers gute Semmelknodel,2013/4/13,64,SAVEA,33.25,20
2026,11031,Flotemysost,2013/4/13,71,SAVEA,21.5,16
2027,11032,Inlagd Sill,2013/4/13,36,WHITC,19,35
2028,11032,Cote de Blaye,2013/4/13,38,WHITC,263.5,25
2029,11032,Raclette Courdavault,2013/4/13,59,WHITC,55,30
2030,11033,Perth Pasties,2013/4/13,53,RICSU,32.8,70
2031,11033,Gudbrandsdalsost,2013/4/13,69,RICSU,36,36
2032,11034,Sir Rodney's Scones,2013/4/16,21,OLDWO,10,15
2033,11034,Gula Malacca,2013/4/16,44,OLDWO,19.45,12
2034,11034,Sirop d'erable,2013/4/16,61,OLDWO,28.5,6
2035,11035,Chai,2013/4/16,1,SUPRD,18,10
2036,11035,Steeleye Stout,2013/4/16,35,SUPRD,18,60
2037,11035,Singaporean Hokkien Fried Mee,2013/4/16,42,SUPRD,14,30
2038,11035,Tourtiere,2013/4/16,54,SUPRD,7.45,10
2039,11036,Konbu,2013/4/16,13,DRACD,6,7
2040,11036,Raclette Courdavault,2013/4/16,59,DRACD,55,30
2041,11037,Outback Lager,2013/4/17,70,GODOS,15,4
2042,11038,Boston Crab Meat,2013/4/17,40,SUPRD,18.4,5
2043,11038,Filo Mix,2013/4/17,52,SUPRD,7,2
2044,11038,Flotemysost,2013/4/17,71,SUPRD,21.5,30
2045,11039,Rossle Sauerkraut,2013/4/17,28,LINOD,45.6,20
2046,11039,Steeleye Stout,2013/4/17,35,LINOD,18,24
2047,11039,Maxilaku,2013/4/17,49,LINOD,20,60
2048,11039,Ravioli Angelo,2013/4/17,57,LINOD,19.5,28
2049,11040,Sir Rodney's Scones,2013/4/18,21,GREAL,10,20
2050,11041,Chang,2013/4/18,2,CHOPS,19,30
2051,11041,Vegie-spread,2013/4/18,63,CHOPS,43.9,30
2052,11042,Gula Malacca,2013/4/18,44,COMMI,19.45,15
2053,11042,Sirop d'erable,2013/4/18,61,COMMI,28.5,4
2054,11043,Queso Cabrales,2013/4/18,11,SPECD,21,10
2055,11044,Tarte au sucre,2013/4/19,62,WOLZA,49.3,12
2056,11045,Geitost,2013/4/19,33,BOTTM,2.5,15
2057,11045,Manjimup Dried Apples,2013/4/19,51,BOTTM,53,24
2058,11046,Queso Manchego La Pastora,2013/4/19,12,WANDK,38,20
2059,11046,Mascarpone Fabioli,2013/4/19,32,WANDK,32,15
2060,11046,Steeleye Stout,2013/4/19,35,WANDK,18,18
2061,11047,Chai,2013/4/20,1,EASTC,18,25
2062,11047,Chef Anton's Gumbo Mix,2013/4/20,5,EASTC,21.35,30
2063,11048,Scottish Longbreads,2013/4/20,68,BOTTM,12.5,42
2064,11049,Chang,2013/4/20,2,GOURL,19,10
2065,11049,Queso Manchego La Pastora,2013/4/20,12,GOURL,38,4
2066,11050,Lakkalikoori,2013/4/23,76,FOLKO,18,50
2067,11051,Guarana Fantastica,2013/4/23,24,LAMAI,4.5,10
2068,11052,Ipoh Coffee,2013/4/23,43,HANAR,46,30
2069,11052,Sirop d'erable,2013/4/23,61,HANAR,28.5,10
2070,11053,Carnarvon Tigers,2013/4/23,18,PICCO,62.5,35
2071,11053,Mascarpone Fabioli,2013/4/23,32,PICCO,32,20
2072,11053,Wimmers gute Semmelknodel,2013/4/23,64,PICCO,33.25,25
2073,11054,Geitost,2013/4/24,33,CACTU,2.5,10
2074,11054,Laughing Lumberjack Lager,2013/4/24,67,CACTU,14,20
2075,11055,Guarana Fantastica,2013/4/24,24,HILAA,4.5,15
2076,11055,NuNuCa Nus-Nougat-Creme,2013/4/24,25,HILAA,14,15
2077,11055,Manjimup Dried Apples,2013/4/24,51,HILAA,53,20
2078,11055,Ravioli Angelo,2013/4/24,57,HILAA,19.5,20
2079,11056,Uncle Bob's Organic Dried Pears,2013/4/24,7,EASTC,30,40
2080,11056,Pate chinois,2013/4/24,55,EASTC,24,35
2081,11056,Camembert Pierrot,2013/4/24,60,EASTC,34,50
2082,11057,Outback Lager,2013/4/25,70,NORTS,15,3
2083,11058,Sir Rodney's Scones,2013/4/25,21,BLAUS,10,3
2084,11058,Camembert Pierrot,2013/4/25,60,BLAUS,34,21
2085,11058,Sirop d'erable,2013/4/25,61,BLAUS,28.5,4
2086,11059,Konbu,2013/4/25,13,RICAR,6,30
2087,11059,Alice Mutton,2013/4/25,17,RICAR,39,12
2088,11059,Camembert Pierrot,2013/4/25,60,RICAR,34,35
2089,11060,Camembert Pierrot,2013/4/26,60,FRANS,34,4
2090,11060,Original Frankfurter grune Sose,2013/4/26,77,FRANS,13,10
2091,11061,Camembert Pierrot,2013/4/26,60,GREAL,34,15
2092,11062,Perth Pasties,2013/4/26,53,REGGC,32.8,10
2093,11062,Outback Lager,2013/4/26,70,REGGC,15,12
2094,11063,Sasquatch Ale,2013/4/26,34,HUNGO,14,30
2095,11063,Boston Crab Meat,2013/4/26,40,HUNGO,18.4,40
2096,11063,Jack's New England Clam Chowder,2013/4/26,41,HUNGO,9.65,30
2097,11064,Alice Mutton,2013/4/27,17,SAVEA,39,77
2098,11064,Jack's New England Clam Chowder,2013/4/27,41,SAVEA,9.65,12
2099,11064,Perth Pasties,2013/4/27,53,SAVEA,32.8,25
2100,11064,Pate chinois,2013/4/27,55,SAVEA,24,4
2101,11064,Scottish Longbreads,2013/4/27,68,SAVEA,12.5,55
2102,11065,Nord-Ost Matjeshering,2013/4/27,30,LILAS,25.89,4
2103,11065,Tourtiere,2013/4/27,54,LILAS,7.45,20
2104,11066,Pavlova,2013/4/27,16,WHITC,17.45,3
2105,11066,Teatime Chocolate Biscuits,2013/4/27,19,WHITC,9.2,42
2106,11066,Sasquatch Ale,2013/4/27,34,WHITC,14,35
2107,11067,Jack's New England Clam Chowder,2013/4/30,41,DRACD,9.65,9
2108,11068,Rossle Sauerkraut,2013/4/30,28,QUEEN,45.6,8
2109,11068,Ipoh Coffee,2013/4/30,43,QUEEN,46,36
2110,11068,Original Frankfurter grune Sose,2013/4/30,77,QUEEN,13,28
2111,11069,Chartreuse verte,2013/4/30,39,TORTU,18,20
2112,11070,Chai,2013/5/1,1,LEHMS,18,40
2113,11070,Chang,2013/5/1,2,LEHMS,19,20
2114,11070,Pavlova,2013/5/1,16,LEHMS,17.45,30
2115,11070,Gorgonzola Telino,2013/5/1,31,LEHMS,12.5,20
2116,11071,Uncle Bob's Organic Dried Pears,2013/5/1,7,LILAS,30,15
2117,11071,Konbu,2013/5/1,13,LILAS,6,10
2118,11072,Chang,2013/5/1,2,ERNSH,19,8
2119,11072,Jack's New England Clam Chowder,2013/5/1,41,ERNSH,9.65,40
2120,11072,Valkoinen suklaa,2013/5/1,50,ERNSH,16.25,22
2121,11072,Wimmers gute Semmelknodel,2013/5/1,64,ERNSH,33.25,130
2122,11073,Queso Cabrales,2013/5/1,11,PERIC,21,10
2123,11073,Guarana Fantastica,2013/5/1,24,PERIC,4.5,20
2124,11074,Pavlova,2013/5/2,16,SIMOB,17.45,14
2125,11075,Chang,2013/5/2,2,RICSU,19,10
2126,11075,Spegesild,2013/5/2,46,RICSU,12,30
2127,11075,Lakkalikoori,2013/5/2,76,RICSU,18,2
2128,11076,Grandma's Boysenberry Spread,2013/5/2,6,BONAP,25,20
2129,11076,Tofu,2013/5/2,14,BONAP,23.25,20
2130,11076,Teatime Chocolate Biscuits,2013/5/2,19,BONAP,9.2,10
2131,11077,Chang,2013/5/2,2,RATTC,19,24
2132,11077,Aniseed Syrup,2013/5/2,3,RATTC,10,4
2133,11077,Chef Anton's Cajun Seasoning,2013/5/2,4,RATTC,22,1
2134,11077,Grandma's Boysenberry Spread,2013/5/2,6,RATTC,25,1
2135,11077,Uncle Bob's Organic Dried Pears,2013/5/2,7,RATTC,30,1
2136,11077,Northwoods Cranberry Sauce,2013/5/2,8,RATTC,40,2
2137,11077,Ikura,2013/5/2,10,RATTC,31,1
2138,11077,Queso Manchego La Pastora,2013/5/2,12,RATTC,38,2
2139,11077,Konbu,2013/5/2,13,RATTC,6,4
2140,11077,Tofu,2013/5/2,14,RATTC,23.25,1
2141,11077,Pavlova,2013/5/2,16,RATTC,17.45,2
2142,11077,Sir Rodney's Marmalade,2013/5/2,20,RATTC,81,1
2143,11077,Tunnbrod,2013/5/2,23,RATTC,9,2
2144,11077,Mascarpone Fabioli,2013/5/2,32,RATTC,32,1
2145,11077,Chartreuse verte,2013/5/2,39,RATTC,18,2
2146,11077,Jack's New England Clam Chowder,2013/5/2,41,RATTC,9.65,3
2147,11077,Spegesild,2013/5/2,46,RATTC,12,3
2148,11077,Filo Mix,2013/5/2,52,RATTC,7,2
2149,11077,Pate chinois,2013/5/2,55,RATTC,24,2
2150,11077,Camembert Pierrot,2013/5/2,60,RATTC,34,2
2151,11077,Wimmers gute Semmelknodel,2013/5/2,64,RATTC,33.25,2
2152,11077,Louisiana Hot Spiced Okra,2013/5/2,66,RATTC,17,1
2153,11077,Rod Kaviar,2013/5/2,73,RATTC,15,2
2154,11077,Rhonbrau Klosterbier,2013/5/2,75,RATTC,7.75,4
2155,11077,Original Frankfurter grune Sose,2013/5/2,77,RATTC,13,2
