"OrderID","OrderDate","BookID","Quantity","Price"
29354,2005/3/30 00:00:00,90,4,500.00
29355,2005/3/30 00:00:00,90,1,500.00
29356,2005/3/30 00:00:00,87,5,620.00
29357,2005/3/30 00:00:00,4,7,430.00
29358,2005/3/30 00:00:00,24,3,650.00
29359,2005/3/30 00:00:00,97,3,700.00
29360,2005/3/30 00:00:00,29,2,390.00
29361,2005/3/30 00:00:00,2,2,550.00
29362,2005/3/30 00:00:00,45,5,300.00
29363,2005/3/30 00:00:00,21,10,490.00
29364,2005/3/30 00:00:00,67,7,440.00
29365,2005/3/30 00:00:00,23,3,320.00
29366,2005/3/30 00:00:00,47,10,580.00
29367,2005/3/30 00:00:00,85,6,440.00
29368,2005/3/30 00:00:00,9,7,550.00
29369,2005/3/30 00:00:00,63,8,330.00
29370,2005/3/30 00:00:00,80,2,330.00
29371,2005/3/30 00:00:00,42,5,320.00
29372,2005/3/30 00:00:00,63,9,330.00
29373,2005/3/30 00:00:00,80,6,330.00
29374,2005/3/30 00:00:00,58,9,520.00
29375,2005/3/30 00:00:00,38,7,580.00
29376,2005/3/30 00:00:00,19,5,590.00
29377,2005/3/30 00:00:00,30,4,380.00
29378,2005/3/30 00:00:00,92,3,440.00
29379,2005/3/30 00:00:00,16,5,600.00
29380,2005/3/30 00:00:00,58,3,520.00
29381,2005/3/30 00:00:00,62,2,400.00
29382,2005/3/30 00:00:00,33,1,590.00
29383,2005/3/30 00:00:00,13,7,700.00
29384,2005/3/30 00:00:00,79,7,640.00
29385,2005/3/30 00:00:00,91,5,380.00
29386,2005/3/30 00:00:00,72,8,350.00
29387,2005/3/30 00:00:00,90,3,500.00
29388,2005/3/30 00:00:00,85,1,440.00
29389,2005/3/30 00:00:00,70,5,440.00
29390,2005/3/30 00:00:00,91,4,380.00
29391,2005/3/30 00:00:00,58,4,520.00
29392,2005/3/30 00:00:00,29,5,390.00
29393,2005/3/30 00:00:00,40,4,670.00
29394,2005/3/30 00:00:00,85,5,440.00
29395,2005/3/30 00:00:00,93,6,540.00
29396,2005/3/30 00:00:00,47,2,580.00
29397,2005/3/30 00:00:00,3,7,400.00
29398,2005/3/30 00:00:00,20,9,530.00
29399,2005/3/30 00:00:00,53,6,670.00
29400,2005/3/30 00:00:00,95,6,550.00
29401,2005/3/30 00:00:00,34,5,410.00
29402,2005/3/30 00:00:00,36,9,380.00
29403,2005/3/30 00:00:00,72,6,350.00
29404,2005/3/30 00:00:00,60,5,570.00
29405,2005/3/30 00:00:00,46,3,350.00
29406,2005/3/30 00:00:00,78,4,570.00
29407,2005/3/30 00:00:00,88,3,620.00
29408,2005/3/30 00:00:00,99,2,530.00
29409,2005/3/31 00:00:00,55,5,670.00
29410,2005/3/31 00:00:00,45,8,300.00
29411,2005/3/31 00:00:00,28,6,660.00
29412,2005/3/31 00:00:00,66,3,660.00
29413,2005/3/31 00:00:00,47,9,580.00
29414,2005/3/31 00:00:00,1,2,610.00
29415,2005/3/31 00:00:00,13,9,700.00
29416,2005/3/31 00:00:00,9,8,550.00
29417,2005/3/31 00:00:00,94,4,690.00
29418,2005/3/31 00:00:00,60,7,570.00
29419,2005/3/31 00:00:00,69,8,670.00
29420,2005/3/31 00:00:00,1,2,610.00
29421,2005/3/31 00:00:00,89,9,460.00
29422,2005/3/31 00:00:00,81,3,390.00
29423,2005/3/31 00:00:00,19,5,590.00
29424,2005/3/31 00:00:00,45,10,300.00
29425,2005/3/31 00:00:00,2,1,550.00
29426,2005/3/31 00:00:00,7,1,440.00
29427,2005/3/31 00:00:00,95,1,550.00
29428,2005/3/31 00:00:00,61,6,590.00
29429,2005/3/31 00:00:00,10,4,630.00
29430,2005/3/31 00:00:00,32,8,660.00
29431,2005/3/31 00:00:00,13,6,700.00
29432,2005/3/31 00:00:00,99,6,530.00
29433,2005/3/31 00:00:00,88,5,620.00
29434,2005/3/31 00:00:00,78,1,570.00
29435,2005/3/31 00:00:00,91,2,380.00
29436,2005/3/31 00:00:00,19,8,590.00
29437,2005/3/31 00:00:00,24,10,650.00
29438,2005/3/31 00:00:00,38,4,580.00
29439,2005/3/31 00:00:00,67,5,440.00
29440,2005/3/31 00:00:00,33,4,590.00
29441,2005/3/31 00:00:00,43,6,550.00
29442,2005/3/31 00:00:00,53,2,670.00
29443,2005/3/31 00:00:00,8,5,580.00
29444,2005/3/31 00:00:00,19,4,590.00
29445,2005/3/31 00:00:00,59,3,450.00
29446,2005/3/31 00:00:00,90,7,500.00
29447,2005/3/31 00:00:00,94,3,690.00
29448,2005/3/31 00:00:00,95,6,550.00
29449,2005/3/31 00:00:00,16,1,600.00
29450,2005/3/31 00:00:00,100,3,520.00
29451,2005/3/31 00:00:00,52,2,640.00
29452,2005/3/31 00:00:00,71,2,590.00
29453,2005/3/31 00:00:00,26,10,360.00
29454,2005/3/31 00:00:00,21,2,490.00
29455,2005/3/31 00:00:00,65,2,470.00
29456,2005/3/31 00:00:00,49,4,640.00
29457,2005/3/31 00:00:00,29,7,390.00
29458,2005/3/31 00:00:00,69,2,670.00
29459,2005/3/31 00:00:00,74,5,570.00
29460,2005/3/31 00:00:00,65,7,470.00
29461,2005/3/31 00:00:00,71,4,590.00
29462,2005/3/31 00:00:00,54,4,490.00
29463,2005/3/31 00:00:00,12,7,600.00
29464,2005/3/31 00:00:00,95,4,550.00
29465,2005/3/31 00:00:00,27,8,590.00
29466,2005/3/31 00:00:00,72,6,350.00
29467,2005/3/31 00:00:00,46,7,350.00
29468,2005/3/31 00:00:00,61,8,590.00
29469,2005/3/31 00:00:00,85,5,440.00
29470,2005/3/31 00:00:00,33,3,590.00
29471,2005/3/31 00:00:00,16,10,600.00
29472,2005/3/31 00:00:00,26,3,360.00
29473,2005/3/31 00:00:00,81,3,390.00
29474,2005/3/31 00:00:00,12,8,600.00
29475,2005/3/31 00:00:00,80,9,330.00
29476,2005/3/31 00:00:00,62,9,400.00
29477,2005/3/31 00:00:00,88,2,620.00
29478,2005/3/31 00:00:00,7,3,440.00
29479,2005/3/31 00:00:00,60,7,570.00
29480,2005/3/31 00:00:00,62,3,400.00
29481,2005/3/31 00:00:00,15,6,420.00
29482,2005/3/31 00:00:00,67,6,440.00
29483,2005/3/31 00:00:00,5,6,340.00
29484,2005/3/31 00:00:00,27,3,590.00
29485,2005/3/31 00:00:00,3,7,400.00
29486,2005/3/31 00:00:00,79,5,640.00
29487,2005/3/31 00:00:00,27,7,590.00
29488,2005/3/31 00:00:00,20,10,530.00
29489,2005/3/31 00:00:00,49,8,640.00
29490,2005/3/31 00:00:00,100,5,520.00
29491,2005/3/31 00:00:00,50,3,400.00
29492,2005/3/31 00:00:00,49,4,640.00
29493,2005/3/31 00:00:00,12,6,600.00
29494,2005/3/31 00:00:00,35,4,350.00
29495,2005/3/31 00:00:00,49,6,640.00
29496,2005/3/31 00:00:00,4,6,430.00
29497,2005/3/31 00:00:00,2,4,550.00
29498,2005/3/31 00:00:00,77,2,650.00
29499,2005/3/31 00:00:00,3,5,400.00
29500,2005/3/31 00:00:00,78,6,570.00
29501,2005/3/31 00:00:00,44,4,540.00
29502,2005/3/31 00:00:00,24,1,650.00
29503,2005/3/31 00:00:00,83,1,490.00
29504,2005/3/31 00:00:00,89,6,460.00
29505,2005/3/31 00:00:00,13,7,700.00
29506,2005/3/31 00:00:00,16,4,600.00
29507,2005/3/31 00:00:00,44,7,540.00
29508,2005/3/31 00:00:00,18,3,680.00
29509,2005/3/31 00:00:00,34,4,410.00
29510,2005/3/31 00:00:00,11,4,460.00
29511,2005/3/31 00:00:00,98,1,690.00
29512,2005/3/31 00:00:00,37,9,360.00
29513,2005/3/31 00:00:00,18,6,680.00
29514,2005/3/31 00:00:00,26,4,360.00
29515,2005/3/31 00:00:00,28,6,660.00
29516,2005/3/31 00:00:00,96,5,660.00
29517,2005/3/31 00:00:00,24,1,650.00
29518,2005/3/31 00:00:00,36,9,380.00
29519,2005/3/31 00:00:00,97,4,700.00
29520,2005/3/31 00:00:00,26,8,360.00
29521,2005/3/31 00:00:00,24,9,650.00
29522,2005/3/31 00:00:00,44,1,540.00
29523,2005/3/31 00:00:00,1,5,610.00
29524,2005/3/31 00:00:00,22,2,530.00
29525,2005/3/31 00:00:00,41,8,400.00
29526,2005/3/31 00:00:00,91,10,380.00
29527,2005/3/31 00:00:00,16,6,600.00
29528,2005/3/31 00:00:00,7,9,440.00
29529,2005/3/31 00:00:00,95,4,550.00
29530,2005/3/31 00:00:00,39,8,570.00
29531,2005/3/31 00:00:00,91,1,380.00
29532,2005/3/31 00:00:00,48,4,590.00
29533,2005/3/31 00:00:00,52,4,640.00
29534,2005/3/31 00:00:00,15,1,420.00
29535,2005/3/31 00:00:00,57,3,670.00
29536,2005/3/31 00:00:00,75,2,600.00
29537,2005/3/31 00:00:00,1,4,610.00
29538,2005/3/31 00:00:00,10,9,630.00
29539,2005/3/31 00:00:00,53,3,670.00
29540,2005/3/31 00:00:00,28,4,660.00
29541,2005/3/31 00:00:00,81,10,390.00
29542,2005/3/31 00:00:00,74,7,570.00
29543,2005/3/31 00:00:00,53,4,670.00
29544,2005/3/31 00:00:00,41,6,400.00
29545,2005/3/31 00:00:00,39,4,570.00
29546,2005/3/31 00:00:00,60,6,570.00
29547,2005/3/31 00:00:00,95,10,550.00
29548,2005/3/31 00:00:00,5,7,340.00
29549,2005/3/31 00:00:00,7,5,440.00
29550,2005/3/31 00:00:00,32,6,660.00
29551,2005/3/31 00:00:00,28,6,660.00
29552,2005/3/31 00:00:00,58,2,520.00
29553,2005/3/31 00:00:00,73,8,360.00
29554,2005/3/31 00:00:00,64,4,550.00
29555,2005/3/31 00:00:00,43,5,550.00
29556,2005/3/31 00:00:00,40,6,670.00
29557,2005/3/31 00:00:00,18,2,680.00
29558,2005/3/31 00:00:00,85,5,440.00
29559,2005/3/31 00:00:00,76,9,380.00
29560,2005/3/31 00:00:00,44,3,540.00
29561,2005/3/31 00:00:00,33,10,590.00
29562,2005/3/31 00:00:00,62,8,400.00
29563,2005/3/31 00:00:00,93,4,540.00
29564,2005/3/31 00:00:00,75,5,600.00
29565,2005/3/31 00:00:00,20,5,530.00
29566,2005/3/31 00:00:00,65,5,470.00
29567,2005/3/31 00:00:00,32,4,660.00
29568,2005/3/31 00:00:00,94,2,690.00
29569,2005/3/31 00:00:00,90,7,500.00
29570,2005/3/31 00:00:00,18,2,680.00
29571,2005/3/31 00:00:00,9,6,550.00
29572,2005/3/31 00:00:00,44,2,540.00
29573,2005/3/31 00:00:00,60,8,570.00
29574,2005/3/31 00:00:00,24,9,650.00
29575,2005/3/31 00:00:00,18,10,680.00
29576,2005/3/31 00:00:00,74,2,570.00
29577,2005/3/31 00:00:00,41,9,400.00
29578,2005/3/31 00:00:00,31,3,560.00
29579,2005/3/31 00:00:00,95,9,550.00
29580,2005/3/31 00:00:00,88,9,620.00
29581,2005/3/31 00:00:00,100,2,520.00
29582,2005/3/31 00:00:00,75,5,600.00
29583,2005/3/31 00:00:00,91,9,380.00
29584,2005/3/31 00:00:00,36,7,380.00
29585,2005/3/31 00:00:00,29,5,390.00
29586,2005/3/31 00:00:00,78,9,570.00
29587,2005/3/31 00:00:00,44,5,540.00
29588,2005/3/31 00:00:00,28,2,660.00
29589,2005/3/31 00:00:00,76,10,380.00
29590,2005/3/31 00:00:00,14,1,670.00
29591,2005/3/31 00:00:00,84,3,520.00
29592,2005/3/31 00:00:00,83,6,490.00
29593,2005/3/31 00:00:00,17,3,410.00
29594,2005/3/31 00:00:00,47,3,580.00
29595,2005/3/31 00:00:00,82,3,360.00
29596,2005/3/31 00:00:00,66,8,660.00
29597,2005/3/31 00:00:00,58,2,520.00
29598,2005/3/31 00:00:00,57,1,670.00
29599,2005/3/31 00:00:00,59,9,450.00
29600,2005/3/31 00:00:00,10,10,630.00
29601,2005/3/31 00:00:00,74,10,570.00
29602,2005/3/31 00:00:00,52,3,640.00
29603,2005/3/31 00:00:00,66,4,660.00
29604,2005/3/31 00:00:00,14,5,670.00
29605,2005/3/31 00:00:00,91,1,380.00
29606,2005/3/31 00:00:00,54,8,490.00
29607,2005/3/31 00:00:00,30,8,380.00
29608,2005/3/31 00:00:00,36,1,380.00
29609,2005/3/31 00:00:00,42,8,320.00
29610,2005/3/31 00:00:00,63,7,330.00
29611,2005/3/31 00:00:00,17,6,410.00
29612,2005/3/31 00:00:00,32,3,660.00
29613,2005/3/31 00:00:00,34,4,410.00
29614,2005/3/31 00:00:00,2,10,550.00
29615,2005/3/31 00:00:00,7,5,440.00
29616,2005/3/31 00:00:00,89,8,460.00
29617,2005/3/31 00:00:00,30,5,380.00
29618,2005/3/31 00:00:00,83,2,490.00
29619,2005/3/31 00:00:00,98,6,690.00
29620,2005/3/31 00:00:00,64,1,550.00
29621,2005/3/31 00:00:00,25,4,670.00
29622,2005/3/31 00:00:00,97,9,700.00
29623,2005/3/31 00:00:00,8,10,580.00
29624,2005/3/31 00:00:00,32,2,660.00
29625,2005/3/31 00:00:00,19,8,590.00
29626,2005/3/31 00:00:00,81,8,390.00
29627,2005/3/31 00:00:00,33,7,590.00
29628,2005/3/31 00:00:00,89,3,460.00
29629,2005/3/31 00:00:00,58,9,520.00
29630,2005/3/31 00:00:00,52,7,640.00
29631,2005/3/31 00:00:00,54,3,490.00
29632,2005/3/31 00:00:00,62,9,400.00
29633,2005/3/31 00:00:00,50,9,400.00
29634,2005/3/31 00:00:00,73,9,360.00
29635,2005/3/31 00:00:00,83,3,490.00
29636,2005/3/31 00:00:00,63,2,330.00
29637,2005/3/31 00:00:00,79,10,640.00
29638,2005/3/31 00:00:00,74,9,570.00
29639,2005/3/31 00:00:00,54,7,490.00
29640,2005/3/31 00:00:00,63,3,330.00
29641,2005/3/31 00:00:00,63,1,330.00
29642,2005/3/31 00:00:00,3,10,400.00
29643,2005/3/31 00:00:00,35,8,350.00
29644,2005/3/31 00:00:00,52,9,640.00
29645,2005/3/31 00:00:00,23,3,320.00
29646,2005/3/31 00:00:00,42,7,320.00
29647,2005/3/31 00:00:00,21,2,490.00
29648,2005/3/31 00:00:00,92,1,440.00
29649,2005/3/31 00:00:00,45,4,300.00
29650,2005/3/31 00:00:00,34,6,410.00
29651,2005/3/31 00:00:00,44,3,540.00
29652,2005/3/31 00:00:00,34,8,410.00
29653,2005/3/31 00:00:00,48,2,590.00
29654,2005/3/31 00:00:00,5,10,340.00
29655,2005/3/31 00:00:00,57,8,670.00
29656,2005/3/31 00:00:00,42,1,320.00
29657,2005/3/31 00:00:00,14,4,670.00
29658,2005/3/31 00:00:00,52,6,640.00
29659,2005/3/31 00:00:00,87,6,620.00
29660,2005/3/31 00:00:00,21,3,490.00
29661,2005/3/31 00:00:00,84,10,520.00
29662,2005/3/31 00:00:00,8,9,580.00
29663,2005/3/31 00:00:00,13,4,700.00
29664,2005/3/31 00:00:00,62,4,400.00
29665,2005/3/31 00:00:00,26,9,360.00
29666,2005/3/31 00:00:00,59,2,450.00
29667,2005/3/31 00:00:00,16,4,600.00
29668,2005/3/31 00:00:00,3,7,400.00
29669,2005/3/31 00:00:00,13,5,700.00
29670,2005/3/31 00:00:00,22,8,530.00
29671,2005/3/31 00:00:00,52,9,640.00
29672,2005/3/31 00:00:00,19,7,590.00
29673,2005/3/31 00:00:00,60,1,570.00
29674,2005/3/31 00:00:00,99,8,530.00
29675,2005/3/31 00:00:00,29,5,390.00
29676,2005/3/31 00:00:00,93,7,540.00
29677,2005/3/31 00:00:00,38,3,580.00
29678,2005/3/31 00:00:00,57,7,670.00
29679,2005/3/31 00:00:00,77,6,650.00
29680,2005/3/31 00:00:00,81,4,390.00
29681,2005/3/31 00:00:00,28,3,660.00
29682,2005/3/31 00:00:00,63,4,330.00
29683,2005/3/31 00:00:00,62,9,400.00
29684,2005/3/31 00:00:00,8,3,580.00
29685,2005/3/31 00:00:00,9,8,550.00
29686,2005/3/31 00:00:00,22,8,530.00
29687,2005/3/31 00:00:00,92,4,440.00
29688,2005/3/31 00:00:00,99,1,530.00
29689,2005/3/31 00:00:00,63,2,330.00
29690,2005/3/31 00:00:00,8,9,580.00
29691,2005/3/31 00:00:00,40,6,670.00
29692,2005/3/31 00:00:00,51,2,440.00
29693,2005/3/31 00:00:00,90,8,500.00
29694,2005/3/31 00:00:00,71,6,590.00
29695,2005/3/31 00:00:00,6,5,320.00
29696,2005/3/31 00:00:00,5,2,340.00
29697,2005/3/31 00:00:00,10,9,630.00
29698,2005/3/31 00:00:00,75,3,600.00
29699,2005/3/31 00:00:00,32,3,660.00
29700,2005/3/31 00:00:00,78,9,570.00
29701,2005/3/31 00:00:00,59,10,450.00
29702,2005/3/31 00:00:00,42,5,320.00
29703,2005/3/31 00:00:00,15,1,420.00
29704,2005/3/31 00:00:00,34,7,410.00
29705,2005/3/31 00:00:00,11,3,460.00
29706,2005/3/31 00:00:00,6,1,320.00
29707,2005/3/31 00:00:00,15,5,420.00
29708,2005/3/31 00:00:00,93,10,540.00
29709,2005/3/31 00:00:00,88,2,620.00
29710,2005/3/31 00:00:00,61,1,590.00
29711,2005/3/31 00:00:00,91,8,380.00
29712,2005/3/31 00:00:00,13,2,700.00
29713,2005/3/31 00:00:00,48,6,590.00
29714,2005/3/31 00:00:00,68,2,590.00
29715,2005/3/31 00:00:00,2,10,550.00
29716,2005/3/31 00:00:00,34,4,410.00
29717,2005/3/31 00:00:00,17,6,410.00
29718,2005/3/31 00:00:00,13,9,700.00
29719,2005/3/31 00:00:00,88,7,620.00
29720,2005/3/31 00:00:00,17,3,410.00
29721,2005/3/31 00:00:00,91,9,380.00
29722,2005/3/31 00:00:00,66,7,660.00
29723,2005/3/31 00:00:00,47,4,580.00
29724,2005/3/31 00:00:00,58,6,520.00
29725,2005/3/31 00:00:00,26,8,360.00
29726,2005/3/31 00:00:00,47,6,580.00
29727,2005/3/31 00:00:00,24,1,650.00
29728,2005/3/31 00:00:00,6,6,320.00
29729,2005/3/31 00:00:00,59,10,450.00
29730,2005/3/31 00:00:00,12,6,600.00
29731,2005/3/31 00:00:00,80,6,330.00
29732,2005/3/31 00:00:00,60,9,570.00
29733,2005/3/31 00:00:00,85,3,440.00
29734,2005/3/31 00:00:00,26,2,360.00
29735,2005/3/31 00:00:00,53,7,670.00
29736,2005/3/31 00:00:00,3,2,400.00
29737,2005/3/31 00:00:00,100,9,520.00
29738,2005/3/31 00:00:00,84,5,520.00
29739,2005/3/31 00:00:00,35,8,350.00
29740,2005/3/31 00:00:00,28,1,660.00
29741,2005/3/31 00:00:00,55,6,670.00
29742,2005/3/31 00:00:00,28,10,660.00
29743,2005/3/31 00:00:00,41,4,400.00
29744,2005/3/31 00:00:00,3,3,400.00
29745,2005/3/31 00:00:00,6,2,320.00
29746,2005/3/31 00:00:00,5,4,340.00
29747,2005/4/1 00:00:00,79,4,640.00
29748,2005/4/1 00:00:00,87,4,620.00
29749,2005/4/1 00:00:00,15,9,420.00
29750,2005/4/1 00:00:00,8,5,580.00
29751,2005/4/1 00:00:00,16,10,600.00
29752,2005/4/1 00:00:00,95,8,550.00
29753,2005/4/1 00:00:00,53,6,670.00
29754,2005/4/1 00:00:00,62,8,400.00
29755,2005/4/1 00:00:00,94,1,690.00
29756,2005/4/1 00:00:00,19,2,590.00
29757,2005/4/1 00:00:00,18,10,680.00
29758,2005/4/1 00:00:00,73,9,360.00
29759,2005/4/1 00:00:00,66,9,660.00
29760,2005/4/1 00:00:00,42,7,320.00
29761,2005/4/1 00:00:00,13,10,700.00
29762,2005/4/1 00:00:00,5,6,340.00
29763,2005/4/1 00:00:00,33,8,590.00
29764,2005/4/1 00:00:00,65,3,470.00
29765,2005/4/1 00:00:00,93,4,540.00
29766,2005/4/1 00:00:00,13,3,700.00
29767,2005/4/1 00:00:00,65,9,470.00
29768,2005/4/1 00:00:00,11,8,460.00
29769,2005/4/1 00:00:00,7,1,440.00
29770,2005/4/1 00:00:00,14,4,670.00
29771,2005/4/1 00:00:00,63,4,330.00
29772,2005/4/1 00:00:00,24,5,650.00
29773,2005/4/1 00:00:00,96,6,660.00
29774,2005/4/1 00:00:00,72,5,350.00
29775,2005/4/1 00:00:00,87,8,620.00
29776,2005/4/1 00:00:00,45,3,300.00
29777,2005/4/1 00:00:00,99,6,530.00
29778,2005/4/1 00:00:00,66,5,660.00
29779,2005/4/1 00:00:00,92,8,440.00
29780,2005/4/1 00:00:00,91,1,380.00
29781,2005/4/1 00:00:00,85,4,440.00
29782,2005/4/1 00:00:00,83,3,490.00
29783,2005/4/1 00:00:00,13,1,700.00
29784,2005/4/1 00:00:00,87,4,620.00
29785,2005/4/1 00:00:00,8,9,580.00
29786,2005/4/1 00:00:00,44,8,540.00
29787,2005/4/1 00:00:00,5,7,340.00
29788,2005/4/1 00:00:00,61,2,590.00
29789,2005/4/1 00:00:00,25,1,670.00
29790,2005/4/1 00:00:00,45,4,300.00
29791,2005/4/1 00:00:00,98,9,690.00
29792,2005/4/1 00:00:00,5,3,340.00
29793,2005/4/1 00:00:00,80,1,330.00
29794,2005/4/1 00:00:00,49,1,640.00
29795,2005/4/1 00:00:00,31,3,560.00
29796,2005/4/1 00:00:00,37,1,360.00
29797,2005/4/1 00:00:00,47,10,580.00
29798,2005/4/1 00:00:00,93,3,540.00
29799,2005/4/1 00:00:00,97,6,700.00
29800,2005/4/1 00:00:00,62,2,400.00
29801,2005/4/1 00:00:00,86,4,360.00
29802,2005/4/1 00:00:00,31,1,560.00
29803,2005/4/1 00:00:00,41,6,400.00
29804,2005/4/1 00:00:00,77,7,650.00
29805,2005/4/1 00:00:00,35,4,350.00
29806,2005/4/1 00:00:00,68,2,590.00
29807,2005/4/1 00:00:00,5,2,340.00
29808,2005/4/1 00:00:00,22,2,530.00
29809,2005/4/1 00:00:00,7,1,440.00
29810,2005/4/1 00:00:00,34,9,410.00
29811,2005/4/1 00:00:00,3,7,400.00
29812,2005/4/1 00:00:00,44,1,540.00
29813,2005/4/1 00:00:00,86,1,360.00
29814,2005/4/1 00:00:00,22,9,530.00
29815,2005/4/1 00:00:00,86,7,360.00
29816,2005/4/1 00:00:00,78,8,570.00
29817,2005/4/1 00:00:00,56,1,480.00
29818,2005/4/1 00:00:00,44,6,540.00
29819,2005/4/1 00:00:00,98,2,690.00
29820,2005/4/1 00:00:00,55,5,670.00
29821,2005/4/1 00:00:00,93,5,540.00
29822,2005/4/1 00:00:00,68,1,590.00
29823,2005/4/1 00:00:00,66,7,660.00
29824,2005/4/1 00:00:00,6,7,320.00
29825,2005/4/1 00:00:00,47,8,580.00
29826,2005/4/1 00:00:00,13,3,700.00
29827,2005/4/1 00:00:00,27,9,590.00
29828,2005/4/1 00:00:00,6,5,320.00
29829,2005/4/1 00:00:00,72,4,350.00
29830,2005/4/1 00:00:00,61,3,590.00
29831,2005/4/1 00:00:00,98,6,690.00
29832,2005/4/1 00:00:00,86,6,360.00
29833,2005/4/1 00:00:00,12,5,600.00
29834,2005/4/1 00:00:00,29,9,390.00
29835,2005/4/1 00:00:00,33,4,590.00
29836,2005/4/1 00:00:00,72,6,350.00
29837,2005/4/1 00:00:00,25,5,670.00
29838,2005/4/1 00:00:00,19,2,590.00
29839,2005/4/1 00:00:00,78,7,570.00
29840,2005/4/1 00:00:00,91,3,380.00
29841,2005/4/1 00:00:00,53,9,670.00
29842,2005/4/1 00:00:00,15,1,420.00
29843,2005/4/1 00:00:00,22,6,530.00
29844,2005/4/1 00:00:00,4,3,430.00
29845,2005/4/1 00:00:00,84,6,520.00
29846,2005/4/1 00:00:00,57,1,670.00
29847,2005/4/1 00:00:00,43,5,550.00
29848,2005/4/1 00:00:00,63,5,330.00
29849,2005/4/1 00:00:00,51,8,440.00
29850,2005/4/1 00:00:00,59,2,450.00
29851,2005/4/1 00:00:00,86,4,360.00
29852,2005/4/1 00:00:00,43,4,550.00
29853,2005/4/1 00:00:00,26,8,360.00
29854,2005/4/1 00:00:00,5,6,340.00
29855,2005/4/1 00:00:00,55,5,670.00
29856,2005/4/1 00:00:00,18,3,680.00
29857,2005/4/1 00:00:00,36,5,380.00
29858,2005/4/1 00:00:00,42,7,320.00
29859,2005/4/1 00:00:00,53,2,670.00
29860,2005/4/1 00:00:00,84,5,520.00
29861,2005/4/1 00:00:00,52,6,640.00
29862,2005/4/1 00:00:00,5,1,340.00
29863,2005/4/1 00:00:00,18,3,680.00
29864,2005/4/1 00:00:00,94,2,690.00
29865,2005/4/1 00:00:00,36,6,380.00
29866,2005/4/1 00:00:00,4,2,430.00
29867,2005/4/1 00:00:00,78,7,570.00
29868,2005/4/1 00:00:00,4,4,430.00
29869,2005/4/1 00:00:00,9,10,550.00
29870,2005/4/1 00:00:00,82,6,360.00
29871,2005/4/1 00:00:00,43,4,550.00
29872,2005/4/1 00:00:00,26,1,360.00
29873,2005/4/1 00:00:00,1,6,610.00
29874,2005/4/1 00:00:00,63,7,330.00
29875,2005/4/1 00:00:00,36,4,380.00
29876,2005/4/1 00:00:00,64,8,550.00
29877,2005/4/1 00:00:00,10,8,630.00
29878,2005/4/1 00:00:00,41,5,400.00
29879,2005/4/1 00:00:00,70,1,440.00
29880,2005/4/1 00:00:00,5,9,340.00
29881,2005/4/1 00:00:00,92,2,440.00
29882,2005/4/1 00:00:00,36,6,380.00
29883,2005/4/1 00:00:00,61,3,590.00
29884,2005/4/1 00:00:00,16,10,600.00
29885,2005/4/1 00:00:00,3,8,400.00
29886,2005/4/1 00:00:00,30,10,380.00
29887,2005/4/1 00:00:00,47,7,580.00
29888,2005/4/1 00:00:00,66,10,660.00
29889,2005/4/1 00:00:00,4,5,430.00
29890,2005/4/1 00:00:00,82,6,360.00
29891,2005/4/1 00:00:00,3,10,400.00
29892,2005/4/1 00:00:00,42,2,320.00
29893,2005/4/1 00:00:00,76,9,380.00
29894,2005/4/1 00:00:00,89,5,460.00
29895,2005/4/1 00:00:00,70,4,440.00
29896,2005/4/1 00:00:00,64,6,550.00
29897,2005/4/1 00:00:00,87,6,620.00
29898,2005/4/1 00:00:00,99,9,530.00
29899,2005/4/1 00:00:00,58,9,520.00
29900,2005/4/1 00:00:00,95,10,550.00
29901,2005/4/1 00:00:00,98,5,690.00
29902,2005/4/1 00:00:00,54,4,490.00
29903,2005/4/1 00:00:00,16,5,600.00
29904,2005/4/1 00:00:00,19,6,590.00
29905,2005/4/1 00:00:00,26,3,360.00
29906,2005/4/1 00:00:00,55,1,670.00
29907,2005/4/1 00:00:00,28,9,660.00
29908,2005/4/1 00:00:00,5,1,340.00
29909,2005/4/1 00:00:00,3,6,400.00
29910,2005/4/1 00:00:00,33,5,590.00
29911,2005/4/1 00:00:00,32,1,660.00
29912,2005/4/1 00:00:00,54,4,490.00
29913,2005/4/1 00:00:00,71,9,590.00
29914,2005/4/1 00:00:00,64,5,550.00
29915,2005/4/1 00:00:00,38,10,580.00
29916,2005/4/1 00:00:00,10,8,630.00
29917,2005/4/1 00:00:00,75,2,600.00
29918,2005/4/1 00:00:00,84,10,520.00
29919,2005/4/1 00:00:00,13,3,700.00
29920,2005/4/1 00:00:00,96,4,660.00
29921,2005/4/1 00:00:00,59,4,450.00
29922,2005/4/1 00:00:00,64,10,550.00
29923,2005/4/1 00:00:00,39,8,570.00
29924,2005/4/1 00:00:00,56,5,480.00
29925,2005/4/1 00:00:00,94,9,690.00
29926,2005/4/1 00:00:00,64,8,550.00
29927,2005/4/1 00:00:00,48,8,590.00
29928,2005/4/1 00:00:00,25,6,670.00
29929,2005/4/1 00:00:00,74,3,570.00
29930,2005/4/1 00:00:00,66,10,660.00
29931,2005/4/1 00:00:00,84,1,520.00
29932,2005/4/1 00:00:00,24,6,650.00
29933,2005/4/1 00:00:00,2,5,550.00
29934,2005/4/1 00:00:00,22,10,530.00
29935,2005/4/1 00:00:00,93,1,540.00
